date,authority,alpha_3,alpha_2,population_2018,cases,deaths
2020-01-13,Nepal,NPL,NP,28087871.0,0,0
2020-01-12,Nepal,NPL,NP,28087871.0,0,0
2020-01-11,Nepal,NPL,NP,28087871.0,0,0
2020-01-10,Nepal,NPL,NP,28087871.0,0,0
2020-01-09,Nepal,NPL,NP,28087871.0,0,0
2020-01-08,Nepal,NPL,NP,28087871.0,0,0
2020-01-07,Nepal,NPL,NP,28087871.0,0,0
2020-01-06,Nepal,NPL,NP,28087871.0,0,0
2020-01-05,Nepal,NPL,NP,28087871.0,0,0
2020-01-04,Nepal,NPL,NP,28087871.0,0,0
2020-01-03,Nepal,NPL,NP,28087871.0,0,0
2020-01-02,Nepal,NPL,NP,28087871.0,0,0
2020-01-01,Nepal,NPL,NP,28087871.0,0,0
2019-12-31,Nepal,NPL,NP,28087871.0,0,0
2020-04-27,Netherlands,NLD,NL,17231017.0,655,66
2020-04-26,Netherlands,NLD,NL,17231017.0,655,120
2020-04-25,Netherlands,NLD,NL,17231017.0,806,112
2020-04-24,Netherlands,NLD,NL,17231017.0,887,123
2020-04-23,Netherlands,NLD,NL,17231017.0,708,138
2020-04-22,Netherlands,NLD,NL,17231017.0,729,165
2020-04-21,Netherlands,NLD,NL,17231017.0,750,67
2020-04-20,Netherlands,NLD,NL,17231017.0,1066,83
2020-04-19,Netherlands,NLD,NL,17231017.0,1140,142
2020-04-18,Netherlands,NLD,NL,17231017.0,1235,144
2020-04-17,Netherlands,NLD,NL,17231017.0,1061,181
2020-04-16,Netherlands,NLD,NL,17231017.0,734,189
2020-04-15,Netherlands,NLD,NL,17231017.0,868,122
2020-04-14,Netherlands,NLD,NL,17231017.0,964,86
2020-04-13,Netherlands,NLD,NL,17231017.0,1174,94
2020-04-12,Netherlands,NLD,NL,17231017.0,1316,132
2020-04-11,Netherlands,NLD,NL,17231017.0,1335,115
2020-04-10,Netherlands,NLD,NL,17231017.0,1213,148
2020-04-09,Netherlands,NLD,NL,17231017.0,969,147
2020-04-08,Netherlands,NLD,NL,17231017.0,777,234
2020-04-07,Netherlands,NLD,NL,17231017.0,952,101
2020-04-06,Netherlands,NLD,NL,17231017.0,1224,115
2020-04-05,Netherlands,NLD,NL,17231017.0,904,164
2020-04-04,Netherlands,NLD,NL,17231017.0,1026,148
2020-04-03,Netherlands,NLD,NL,17231017.0,1083,166
2020-04-02,Netherlands,NLD,NL,17231017.0,1019,134
2020-04-01,Netherlands,NLD,NL,17231017.0,845,175
2020-03-31,Netherlands,NLD,NL,17231017.0,884,93
2020-03-30,Netherlands,NLD,NL,17231017.0,1104,132
2020-03-29,Netherlands,NLD,NL,17231017.0,1159,93
2020-03-28,Netherlands,NLD,NL,17231017.0,1172,112
2020-03-27,Netherlands,NLD,NL,17231017.0,1019,78
2020-03-26,Netherlands,NLD,NL,17231017.0,852,80
2020-03-25,Netherlands,NLD,NL,17231017.0,811,63
2020-03-24,Netherlands,NLD,NL,17231017.0,545,34
2020-03-23,Netherlands,NLD,NL,17231017.0,573,43
2020-03-22,Netherlands,NLD,NL,17231017.0,637,30
2020-03-21,Netherlands,NLD,NL,17231017.0,534,30
2020-03-20,Netherlands,NLD,NL,17231017.0,409,18
2020-03-19,Netherlands,NLD,NL,17231017.0,346,15
2020-03-18,Netherlands,NLD,NL,17231017.0,292,19
2020-03-17,Netherlands,NLD,NL,17231017.0,278,4
2020-03-16,Netherlands,NLD,NL,17231017.0,176,8
2020-03-15,Netherlands,NLD,NL,17231017.0,155,7
2020-03-14,Netherlands,NLD,NL,17231017.0,190,0
2020-03-13,Netherlands,NLD,NL,17231017.0,111,0
2020-03-12,Netherlands,NLD,NL,17231017.0,121,1
2020-03-11,Netherlands,NLD,NL,17231017.0,61,1
2020-03-10,Netherlands,NLD,NL,17231017.0,56,0
2020-03-09,Netherlands,NLD,NL,17231017.0,77,2
2020-03-08,Netherlands,NLD,NL,17231017.0,60,0
2020-03-07,Netherlands,NLD,NL,17231017.0,46,1
2020-03-06,Netherlands,NLD,NL,17231017.0,44,0
2020-03-05,Netherlands,NLD,NL,17231017.0,10,0
2020-03-04,Netherlands,NLD,NL,17231017.0,10,0
2020-03-03,Netherlands,NLD,NL,17231017.0,5,0
2020-03-02,Netherlands,NLD,NL,17231017.0,6,0
2020-03-01,Netherlands,NLD,NL,17231017.0,5,0
2020-02-29,Netherlands,NLD,NL,17231017.0,1,0
2020-02-28,Netherlands,NLD,NL,17231017.0,1,0
2020-02-27,Netherlands,NLD,NL,17231017.0,0,0
2020-02-26,Netherlands,NLD,NL,17231017.0,0,0
2020-02-25,Netherlands,NLD,NL,17231017.0,0,0
2020-02-24,Netherlands,NLD,NL,17231017.0,0,0
2020-02-23,Netherlands,NLD,NL,17231017.0,0,0
2020-02-22,Netherlands,NLD,NL,17231017.0,0,0
2020-02-21,Netherlands,NLD,NL,17231017.0,0,0
2020-02-20,Netherlands,NLD,NL,17231017.0,0,0
2020-02-19,Netherlands,NLD,NL,17231017.0,0,0
2020-02-18,Netherlands,NLD,NL,17231017.0,0,0
2020-02-17,Netherlands,NLD,NL,17231017.0,0,0
2020-02-16,Netherlands,NLD,NL,17231017.0,0,0
2020-02-15,Netherlands,NLD,NL,17231017.0,0,0
2020-02-14,Netherlands,NLD,NL,17231017.0,0,0
2020-02-13,Netherlands,NLD,NL,17231017.0,0,0
2020-02-12,Netherlands,NLD,NL,17231017.0,0,0
2020-02-11,Netherlands,NLD,NL,17231017.0,0,0
2020-02-10,Netherlands,NLD,NL,17231017.0,0,0
2020-02-09,Netherlands,NLD,NL,17231017.0,0,0
2020-02-08,Netherlands,NLD,NL,17231017.0,0,0
2020-02-07,Netherlands,NLD,NL,17231017.0,0,0
2020-02-06,Netherlands,NLD,NL,17231017.0,0,0
2020-02-05,Netherlands,NLD,NL,17231017.0,0,0
2020-02-04,Netherlands,NLD,NL,17231017.0,0,0
2020-02-03,Netherlands,NLD,NL,17231017.0,0,0
2020-02-02,Netherlands,NLD,NL,17231017.0,0,0
2020-02-01,Netherlands,NLD,NL,17231017.0,0,0
2020-01-31,Netherlands,NLD,NL,17231017.0,0,0
2020-01-30,Netherlands,NLD,NL,17231017.0,0,0
2020-01-29,Netherlands,NLD,NL,17231017.0,0,0
2020-01-28,Netherlands,NLD,NL,17231017.0,0,0
2020-01-27,Netherlands,NLD,NL,17231017.0,0,0
2020-01-26,Netherlands,NLD,NL,17231017.0,0,0
2020-01-25,Netherlands,NLD,NL,17231017.0,0,0
2020-01-24,Netherlands,NLD,NL,17231017.0,0,0
2020-01-23,Netherlands,NLD,NL,17231017.0,0,0
2020-01-22,Netherlands,NLD,NL,17231017.0,0,0
2020-01-21,Netherlands,NLD,NL,17231017.0,0,0
2020-01-20,Netherlands,NLD,NL,17231017.0,0,0
2020-01-19,Netherlands,NLD,NL,17231017.0,0,0
2020-01-18,Netherlands,NLD,NL,17231017.0,0,0
2020-01-17,Netherlands,NLD,NL,17231017.0,0,0
2020-01-16,Netherlands,NLD,NL,17231017.0,0,0
2020-01-15,Netherlands,NLD,NL,17231017.0,0,0
2020-01-14,Netherlands,NLD,NL,17231017.0,0,0
2020-01-13,Netherlands,NLD,NL,17231017.0,0,0
2020-01-12,Netherlands,NLD,NL,17231017.0,0,0
2020-01-11,Netherlands,NLD,NL,17231017.0,0,0
2020-01-10,Netherlands,NLD,NL,17231017.0,0,0
2020-01-09,Netherlands,NLD,NL,17231017.0,0,0
2020-01-08,Netherlands,NLD,NL,17231017.0,0,0
2020-01-07,Netherlands,NLD,NL,17231017.0,0,0
2020-01-06,Netherlands,NLD,NL,17231017.0,0,0
